comune_istat_val;comune_cat_val;comune_amm_val;comune_descrizione_val;fascia_val;zona_val;linkzona;cod_tip;descr_tipologia;stato;stato_prev_val;compr_min;compr_max;loc_min;loc_max;sup_nl_loc;semestre;comune_istat_zone;comune_cat_zone;comune_amm_zone;comune_descrizione_zone;fascia_zone;zona_descr;zona_zone;cod_tip_prev;descr_tip_prev;stato_prev_zone;microzona
5023045;D6CE;E848;MALCESINE;D;D2;VR00001216;21;Abitazioni di tipo economico;NORMALE;P;1850;2650;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';D2;20;Abitazioni civili;N;0.0
5023045;D6CE;E848;MALCESINE;D;D2;VR00001216;1;Ville e Villini;NORMALE;P;2550;3800;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';D2;20;Abitazioni civili;N;0.0
5023045;D6CE;E848;MALCESINE;D;D2;VR00001216;5;Negozi;NORMALE;P;1500;2200;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';D2;20;Abitazioni civili;N;0.0
5023045;D6CE;E848;MALCESINE;D;D2;VR00001216;6;Uffici;NORMALE;P;1300;1950;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;D;'COMPARTI RESIDENZIALI NELL`ENTROTERRA AD EST DEL CAPOLUOGO';D2;20;Abitazioni civili;N;0.0
5023045;D6CE;E848;MALCESINE;R;R2;VR00001215;20;Abitazioni civili;NORMALE;P;1850;2650;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';R2;0;Non presente; ;0.0
5023045;D6CE;E848;MALCESINE;R;R2;VR00001215;1;Ville e Villini;NORMALE;P;2100;3100;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';R2;0;Non presente; ;0.0
5023045;D6CE;E848;MALCESINE;R;R2;VR00001215;5;Negozi;NORMALE;P;1150;1700;nan;nan;nan;2024_1;5023045;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';R2;0;Non presente; ;0.0
5023045;D6CE;E848;MALCESINE;R;R2;VR00001215;7;Capannoni tipici;OTTIMO;P;445;650;2.2;3.3;L;2024_1;5023045;D6CE;E848;MALCESINE;R;'TERRITORIO RURALE MONTANO A SCARSA DENSITA EDIFICATORIA';R2;0;Non presente; ;0.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;20;Abitazioni civili;NORMALE;P;960;1350;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;20;Abitazioni civili;OTTIMO; ;1350;1800;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;21;Abitazioni di tipo economico;NORMALE;P;850;1000;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;1;Ville e Villini;NORMALE;P;1250;1750;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;5;Negozi;NORMALE;P;920;1400;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;6;Uffici;NORMALE;P;830;1250;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;B1;VR00000430;7;Capannoni tipici;OTTIMO;P;415;560;2.1;2.9;L;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;B;'CAPOLUOGO E FRAZIONI: VALGATARA. RUGOLIN E ZONE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;20;Abitazioni civili;NORMALE;P;720;970;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA. PURANO. SAN ROCCO. MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';R1;0;Non presente; ;0.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;1;Ville e Villini;NORMALE;P;840;1250;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA. PURANO. SAN ROCCO. MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';R1;0;Non presente; ;0.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;5;Negozi;NORMALE;P;830;1150;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA. PURANO. SAN ROCCO. MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';R1;0;Non presente; ;0.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;6;Uffici;NORMALE;P;730;920;nan;nan;nan;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA. PURANO. SAN ROCCO. MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';R1;0;Non presente; ;0.0
5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;R1;VR00000976;7;Capannoni tipici;OTTIMO;P;370;510;1.6;2.3;L;2024_1;5023046;D6CF;E911;MARANO DI VALPOLICELLA;R;'ABITATI DI PEZZA. PURANO. SAN ROCCO. MONDRAGO E TERRITORIO PREVALENTEMENTE MONTANO A NORD';R1;0;Non presente; ;0.0
5023047;D6CH;F172;MEZZANE DI SOTTO;B;B1;VR00000432;20;Abitazioni civili;NORMALE;P;790;1150;nan;nan;nan;2024_1;5023047;D6CH;F172;MEZZANE DI SOTTO;B;'CAPOLUOGO E ZONE EDIFICATE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023047;D6CH;F172;MEZZANE DI SOTTO;B;B1;VR00000432;21;Abitazioni di tipo economico;NORMALE;P;650;930;nan;nan;nan;2024_1;5023047;D6CH;F172;MEZZANE DI SOTTO;B;'CAPOLUOGO E ZONE EDIFICATE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023047;D6CH;F172;MEZZANE DI SOTTO;B;B1;VR00000432;1;Ville e Villini;NORMALE;P;950;1300;nan;nan;nan;2024_1;5023047;D6CH;F172;MEZZANE DI SOTTO;B;'CAPOLUOGO E ZONE EDIFICATE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023047;D6CH;F172;MEZZANE DI SOTTO;B;B1;VR00000432;5;Negozi;NORMALE;P;870;1300;nan;nan;nan;2024_1;5023047;D6CH;F172;MEZZANE DI SOTTO;B;'CAPOLUOGO E ZONE EDIFICATE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023047;D6CH;F172;MEZZANE DI SOTTO;B;B1;VR00000432;6;Uffici;NORMALE;P;730;1050;nan;nan;nan;2024_1;5023047;D6CH;F172;MEZZANE DI SOTTO;B;'CAPOLUOGO E ZONE EDIFICATE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023047;D6CH;F172;MEZZANE DI SOTTO;B;B1;VR00000432;7;Capannoni tipici;OTTIMO;P;370;560;2;2.9;L;2024_1;5023047;D6CH;F172;MEZZANE DI SOTTO;B;'CAPOLUOGO E ZONE EDIFICATE LIMITROFE';B1;20;Abitazioni civili;N;1.0
5023048;D6CI;F218;MINERBE;B;B1;VR00000180;20;Abitazioni civili;NORMALE;P;570;850;nan;nan;nan;2024_1;5023048;D6CI;F218;MINERBE;B;'CENTRO CAPOLUOGO. FRAZIONI DI S.STEFANO E S.ZENONE E COMPARTI EDIFICATI LUNGO LE PRINCIPALI ARTERIE DI COLLEGAMENTO';B1;20;Abitazioni civili;N;1.0
5023048;D6CI;F218;MINERBE;B;B1;VR00000180;1;Ville e Villini;NORMALE;P;830;1100;nan;nan;nan;2024_1;5023048;D6CI;F218;MINERBE;B;'CENTRO CAPOLUOGO. FRAZIONI DI S.STEFANO E S.ZENONE E COMPARTI EDIFICATI LUNGO LE PRINCIPALI ARTERIE DI COLLEGAMENTO';B1;20;Abitazioni civili;N;1.0
5023048;D6CI;F218;MINERBE;B;B1;VR00000180;5;Negozi;NORMALE;P;970;1300;nan;nan;nan;2024_1;5023048;D6CI;F218;MINERBE;B;'CENTRO CAPOLUOGO. FRAZIONI DI S.STEFANO E S.ZENONE E COMPARTI EDIFICATI LUNGO LE PRINCIPALI ARTERIE DI COLLEGAMENTO';B1;20;Abitazioni civili;N;1.0
5023048;D6CI;F218;MINERBE;B;B1;VR00000180;6;Uffici;NORMALE;P;690;970;nan;nan;nan;2024_1;5023048;D6CI;F218;MINERBE;B;'CENTRO CAPOLUOGO. FRAZIONI DI S.STEFANO E S.ZENONE E COMPARTI EDIFICATI LUNGO LE PRINCIPALI ARTERIE DI COLLEGAMENTO';B1;20;Abitazioni civili;N;1.0
5023048;D6CI;F218;MINERBE;B;B1;VR00000180;7;Capannoni tipici;OTTIMO;P;370;510;1.7;2.3;L;2024_1;5023048;D6CI;F218;MINERBE;B;'CENTRO CAPOLUOGO. FRAZIONI DI S.STEFANO E S.ZENONE E COMPARTI EDIFICATI LUNGO LE PRINCIPALI ARTERIE DI COLLEGAMENTO';B1;20;Abitazioni civili;N;1.0
5023048;D6CI;F218;MINERBE;R;R1;VR00000978;20;Abitazioni civili;NORMALE;P;570;850;nan;nan;nan;2024_1;5023048;D6CI;F218;MINERBE;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA. PREVALENTEMENTE DI TIPO RURALE';R1;0;Non presente; ;0.0
5023048;D6CI;F218;MINERBE;R;R1;VR00000978;1;Ville e Villini;NORMALE;P;700;970;nan;nan;nan;2024_1;5023048;D6CI;F218;MINERBE;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA. PREVALENTEMENTE DI TIPO RURALE';R1;0;Non presente; ;0.0
5023048;D6CI;F218;MINERBE;R;R1;VR00000978;7;Capannoni tipici;OTTIMO;P;325;465;1.6;2.2;L;2024_1;5023048;D6CI;F218;MINERBE;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA. PREVALENTEMENTE DI TIPO RURALE';R1;0;Non presente; ;0.0
5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;B1;VR00000433;20;Abitazioni civili;NORMALE;P;780;1150;nan;nan;nan;2024_1;5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;B1;VR00000433;21;Abitazioni di tipo economico;NORMALE;P;660;960;nan;nan;nan;2024_1;5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;B1;VR00000433;1;Ville e Villini;NORMALE;P;980;1350;nan;nan;nan;2024_1;5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;B1;VR00000433;5;Negozi;NORMALE;P;870;1300;0;0; ;2024_1;5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;B1;VR00000433;6;Uffici;NORMALE;P;730;1050;nan;nan;nan;2024_1;5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;B1;VR00000433;7;Capannoni tipici;OTTIMO;P;370;560;1.9;2.9;L;2024_1;5023049;D6CK;F461;MONTECCHIA DI CROSARA;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;B1;VR00000434;20;Abitazioni civili;NORMALE;P;840;1250;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;B1;VR00000434;21;Abitazioni di tipo economico;NORMALE;P;800;1200;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;B1;VR00000434;1;Ville e Villini;NORMALE;P;1250;1600;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;B1;VR00000434;5;Negozi;NORMALE;P;1100;1650;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;B1;VR00000434;6;Uffici;NORMALE;P;830;1200;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;B1;VR00000434;7;Capannoni tipici;OTTIMO;P;465;650;2.3;3.4;L;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;B;'CAPOLUOGO E ZONE LIMITROFE EDIFICATE';B1;20;Abitazioni civili;N;1.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;E1;VR00001005;20;Abitazioni civili;NORMALE;P;840;1250;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;'FRAZIONI BROGNOLIGO COSTALUNGA';E1;20;Abitazioni civili;N;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;E1;VR00001005;21;Abitazioni di tipo economico;NORMALE;P;800;1200;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;'FRAZIONI BROGNOLIGO COSTALUNGA';E1;20;Abitazioni civili;N;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;E1;VR00001005;1;Ville e Villini;NORMALE;P;1250;1600;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;'FRAZIONI BROGNOLIGO COSTALUNGA';E1;20;Abitazioni civili;N;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;E1;VR00001005;7;Capannoni tipici;OTTIMO;P;415;560;2;2.7;L;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;E;'FRAZIONI BROGNOLIGO COSTALUNGA';E1;20;Abitazioni civili;N;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;R1;VR00001004;20;Abitazioni civili;NORMALE;P;780;1150;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;'TERRITORIO RURALE A SCARSA DENSITA EDILIZIA';R1;0;Non presente; ;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;R1;VR00001004;21;Abitazioni di tipo economico;NORMALE;P;660;960;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;'TERRITORIO RURALE A SCARSA DENSITA EDILIZIA';R1;0;Non presente; ;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;R1;VR00001004;1;Ville e Villini;NORMALE;P;980;1450;nan;nan;nan;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;'TERRITORIO RURALE A SCARSA DENSITA EDILIZIA';R1;0;Non presente; ;0.0
5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;R1;VR00001004;7;Capannoni tipici;OTTIMO;P;415;560;2;2.7;L;2024_1;5023050;D6CL;F508;MONTEFORTE D`ALPONE;R;'TERRITORIO RURALE A SCARSA DENSITA EDILIZIA';R1;0;Non presente; ;0.0
5023051;D6CN;F789;MOZZECANE;B;B1;VR00000189;20;Abitazioni civili;NORMALE;P;960;1400;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;B;'FASCIA DI TERRITORIO ATTRAVERSATA DALLA S.S. MN-VR. COMPRENDENTE IL CAPOLUOGO. LA FRAZ. S.ZENO E COMPARTI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023051;D6CN;F789;MOZZECANE;B;B1;VR00000189;21;Abitazioni di tipo economico;NORMALE;P;820;1200;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;B;'FASCIA DI TERRITORIO ATTRAVERSATA DALLA S.S. MN-VR. COMPRENDENTE IL CAPOLUOGO. LA FRAZ. S.ZENO E COMPARTI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023051;D6CN;F789;MOZZECANE;B;B1;VR00000189;1;Ville e Villini;NORMALE;P;1400;1800;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;B;'FASCIA DI TERRITORIO ATTRAVERSATA DALLA S.S. MN-VR. COMPRENDENTE IL CAPOLUOGO. LA FRAZ. S.ZENO E COMPARTI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023051;D6CN;F789;MOZZECANE;B;B1;VR00000189;6;Uffici;NORMALE;P;870;1050;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;B;'FASCIA DI TERRITORIO ATTRAVERSATA DALLA S.S. MN-VR. COMPRENDENTE IL CAPOLUOGO. LA FRAZ. S.ZENO E COMPARTI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023051;D6CN;F789;MOZZECANE;B;B1;VR00000189;7;Capannoni tipici;NORMALE;P;370;465;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;B;'FASCIA DI TERRITORIO ATTRAVERSATA DALLA S.S. MN-VR. COMPRENDENTE IL CAPOLUOGO. LA FRAZ. S.ZENO E COMPARTI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023051;D6CN;F789;MOZZECANE;R;R1;VR00000980;20;Abitazioni civili;NORMALE;P;840;1250;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;R;'ZONA PREVALENTEMENTE RURALE A SCARSA DENSITA` ABITATIVA';R1;0;Non presente; ;0.0
5023051;D6CN;F789;MOZZECANE;R;R1;VR00000980;7;Capannoni tipici;NORMALE;P;325;415;nan;nan;nan;2024_1;5023051;D6CN;F789;MOZZECANE;R;'ZONA PREVALENTEMENTE RURALE A SCARSA DENSITA` ABITATIVA';R1;0;Non presente; ;0.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;20;Abitazioni civili;NORMALE;P;1300;1850;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;20;Abitazioni civili;OTTIMO; ;1750;2300;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;21;Abitazioni di tipo economico;NORMALE;P;1050;1300;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;1;Ville e Villini;NORMALE;P;1600;2350;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;5;Negozi;NORMALE;P;1200;1800;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;6;Uffici;NORMALE;P;1000;1400;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;8;Capannoni industriali;NORMALE;P;465;600;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;B;B1;VR00000192;7;Capannoni tipici;OTTIMO;P;560;830;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;B;'CAPOLUOGO. FRAZ. ARBIZZANO. MONTERICCO. SANTA MARIA. S.VITO. S.PERETTO. COSTEGGIOLA';B1;20;Abitazioni civili;N;2.0
5023052;D6CQ;F861;NEGRAR;E;E2;VR00001189;20;Abitazioni civili;NORMALE;P;890;1200;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;E;'FRAZIONI DI FANE E PRUN';E2;20;Abitazioni civili;N;0.0
5023052;D6CQ;F861;NEGRAR;R;R1;VR00001188;20;Abitazioni civili;NORMALE;P;890;1200;nan;nan;nan;2024_1;5023052;D6CQ;F861;NEGRAR;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA. PREVALENTEMENTE DI TIPO RURALE';R1;0;Non presente; ;0.0
5023053;D6CR;F918;NOGARA;B;B1;VR00000195;20;Abitazioni civili;NORMALE;P;700;1000;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;B;'CAPOLUOGO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023053;D6CR;F918;NOGARA;B;B1;VR00000195;21;Abitazioni di tipo economico;NORMALE;P;620;930;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;B;'CAPOLUOGO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023053;D6CR;F918;NOGARA;B;B1;VR00000195;1;Ville e Villini;NORMALE;P;920;1200;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;B;'CAPOLUOGO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023053;D6CR;F918;NOGARA;B;B1;VR00000195;5;Negozi;NORMALE;P;970;1300;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;B;'CAPOLUOGO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023053;D6CR;F918;NOGARA;B;B1;VR00000195;6;Uffici;NORMALE;P;830;1100;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;B;'CAPOLUOGO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023053;D6CR;F918;NOGARA;B;B1;VR00000195;7;Capannoni tipici;OTTIMO;P;370;510;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;B;'CAPOLUOGO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023053;D6CR;F918;NOGARA;R;R1;VR00001076;20;Abitazioni civili;NORMALE;P;600;900;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA E PREVALENTE DESTINAZIONE RURALE';R1;0;Non presente; ;0.0
5023053;D6CR;F918;NOGARA;R;R1;VR00001076;1;Ville e Villini;NORMALE;P;790;1100;nan;nan;nan;2024_1;5023053;D6CR;F918;NOGARA;R;'TERRITORIO A SCARSA DENSITA` EDILIZIA E PREVALENTE DESTINAZIONE RURALE';R1;0;Non presente; ;0.0
5023054;D6CS;F921;NOGAROLE ROCCA;B;B1;VR00000198;20;Abitazioni civili;NORMALE;P;940;1250;nan;nan;nan;2024_1;5023054;D6CS;F921;NOGAROLE ROCCA;B;'CAPOLUOGO. FRAZIONI PRADELLE E BAGNOLO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023054;D6CS;F921;NOGAROLE ROCCA;B;B1;VR00000198;1;Ville e Villini;NORMALE;P;1150;1550;nan;nan;nan;2024_1;5023054;D6CS;F921;NOGAROLE ROCCA;B;'CAPOLUOGO. FRAZIONI PRADELLE E BAGNOLO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023054;D6CS;F921;NOGAROLE ROCCA;B;B1;VR00000198;6;Uffici;NORMALE;P;780;1050;nan;nan;nan;2024_1;5023054;D6CS;F921;NOGAROLE ROCCA;B;'CAPOLUOGO. FRAZIONI PRADELLE E BAGNOLO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
5023054;D6CS;F921;NOGAROLE ROCCA;B;B1;VR00000198;7;Capannoni tipici;NORMALE;P;370;465;nan;nan;nan;2024_1;5023054;D6CS;F921;NOGAROLE ROCCA;B;'CAPOLUOGO. FRAZIONI PRADELLE E BAGNOLO E COMPARTI RESIDENZIALI/PRODUTTIVI LIMITROFI';B1;20;Abitazioni civili;N;1.0
